turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
113,S,You could put another blue or another red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
114,T,Do you agree with that you could put a blue or red on top  and that would be,Gang of Four_Grade 4.xlsx,True,False,False,False,False,False,False
115,S,So that will be 2 and then on this you could do put another  read or a blue on top,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
115,S,That would be 4,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
116,S,Thats the same right there,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
117,T,No this is bluered,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
118,S,No her look,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
118,S,Look its,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
118,S,Okay okay I see it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
119,S,See,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
119,S,Now you see it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
120,T,Do you find what Milin is saying,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
120,T,And down  here you could put,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
121,S,A red or a blue and the same thing with here,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
122,T,Do you understand that,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
122,T,So do you see how  you get 8,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
122,T,Do you agree with that,Gang of Four_Grade 4.xlsx,True,False,False,False,False,False,False
123,S,Yeah because  cause theres 2 here and then 2 more,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
124,S,No but if youre  bound to get a different  thing,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
124,S,If you use two colors youre bound to get a different  thing,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
124,S,Do do another one for blue and shell all ready have  it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
124,S,She will,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
124,S,Do it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
125,S,Do 4,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
125,S,Four that would be 16,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
126,S,No,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
126,S,Look she,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
127,T,Lets get another piece of paper,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
127,T,Would you give me another  piece of paper please,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
127,T,Go ahead Jeff show me what,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
128,S,She she has 8 blocks with still only 2 colors,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
129,T,Eight blocks with 2 colors,Gang of Four_Grade 4.xlsx,False,False,False,False,False,True,False
129,T,Okay what lets see this,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
130,S,She has like this red and she kept on alternating,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
130,S,Bluered bluered and she bluered until she got 8,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
130,S,And then blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
130,S,And then she did the same thing up here,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
131,S,I didnt do the same thing on top,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
132,S,Yeah you kept on alternating,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
133,T,Why dont you do that,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
133,T,See what happens,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
133,T,Its what he  thought he saw you do but thats interesting maybe you  didnt know you were doing that Michelle,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
133,T,But look blue redblueredblueredbluered,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
133,T,He saw you alternating them  on the bottom,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
134,S,Now look you got red and blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
135,T,So so youre saying that all of these are alternating and  these are opposite alternating,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
135,T,Look this is blueredblue redblueredbluered,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
136,S,This is the same thing up here,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,Red and blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,Red  and blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,See you have to cross off this one,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,And now red  and blue red and blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,Its a different way,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,You have to  cross off that one because theres another one all ready  there,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
136,S,And then over here you have that right there,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
137,S,But Jeff Jeff Jeff,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
138,S,But the thing is thats exactly,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
139,T,Listen to Milin,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
140,S,But that this is for 3,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
140,S,So you could add 2 for each one of the  3,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
141,S,You didnt say that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
141,S,She was only doing,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
142,S,It was supposed to be 3 high,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
143,S,Yeah she was doing the bottom ones first,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
143,S,Thats why,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
144,T,She wasnt finished,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
144,T,She wasnt crossing them out yet  because she hadnt finished the tops,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
144,T,Is that right Michelle,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
145,S,Its 3 high not 2,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
145,S,See,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
145,S,See how you got 8,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
145,S,There would be 3  high so there would be,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
146,T,Can you tell me a little bit about how you would get the 8  now from here,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
146,T,Mil I like Milin was was helping me a  minute ago or someone was helping,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
146,T,I even forget who it  was,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
147,S,You have to keep on putting 2 for this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
147,S,Two for this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
147,S,Two for  this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
147,S,And two for this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
147,S,And itll work out,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
148,T,Do you agree with that Jeff,Gang of Four_Grade 4.xlsx,True,False,False,False,False,False,False
149,S,Yes,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
150,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
150,T,So,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
151,S,Because you cant,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
151,S,Theres only two colors,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
151,S,You cant put  anymore on them,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
152,T,Okay now imagine we have our 8,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
152,T,Where where do we go  from 8,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
152,T,Because I heard Michelle say 12,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
153,S,Sixteen,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
154,T,Well what is it,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
154,T,Stephanie,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
155,S,I I still want to see you build 3 up and then see if theres  any,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
156,T,Okay Jeff isnt convinced you have the 8 here so you were  going to fast,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
157,S,Using Unifix cubes you could still,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
158,S,It doesnt matter,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
158,S,Its just easier to draw it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
159,S,I know,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
160,S,T,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
161,S,why dont you draw what you think,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
162,S,Okay,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
163,S,You got that and thats the same as that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
163,S,Bluebluered,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
163,S,Blueblue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
163,S,No thats red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
164,T,Redbluered,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,True
165,S,Yeah,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
166,T,Any ideas Stephanie how to show from 4 to 8,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
167,S,I do,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
167,S,All right,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
168,T,How about you Jeff,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
168,T,Before Milin said you understood  when he got 4,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
169,S,I understand that but,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
170,T,Okay now if this is what he got for 4 and if you understood  what he just talked about can you write down these 4 and  use his idea to see if you could build 8,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
170,T,Why dont you write  these down what he has here,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
170,T,These 4,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
170,T,Start with these 4  because thats what Milin said to start with,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
170,T,These 4,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
171,S,And then,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
172,T,Youre going to run out of space if youre going to build  them up,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
173,S,Ill go down,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
174,T,Okay thats fine,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
174,T,Does it matter,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
175,S,No,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
176,T,Okay now what was his idea,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
177,S,I put too many things of red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
177,S,Youve got 2 reds,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
177,S,Two blues  and the opposite,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
177,S,Then youre adding onto one to make this  blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
177,S,And then you have to,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
178,T,But hold on,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
178,T,He said,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
178,T,Thats not what Milin said,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
179,S,What did he say,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
180,T,Lets wait  til hes finished thinking a minute and ask him  because I think thats the key to it to know what Milin said  and to see if that makes sense,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
181,S,The thing is that you have to keep on adding 2,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
182,T,Okay Milin lets talk about this one,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
182,T,He had this right,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
183,S,Okay then you just,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
184,T,Now he said from here add a blue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
184,T,Is that what you said,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
185,S,Yeah you have to keep on adding to the top,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
186,S,It doesnt matter,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
187,T,No he wants to add on the bottom,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
188,S,You see for this see you have have to have the bottom  down here because you cant put the top otherwise itll be  different,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
189,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
189,T,But he put a bottom  B  here,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
190,S,It would be the same,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
190,S,See if you put a  b  up there itd be  the same just as if you put on there,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
190,S,Itd be bluebluered,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
190,S,And then if you crossed that off itd be put a  b  up there  itd be bluebluered,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
190,S,Just like before,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
191,S,Yeah but Jeff Jeff,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
192,T,Okay but Hold on,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
193,S,If you look at this you have it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
194,T,Time out for a minute,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
194,T,Im getting very confused because all  of you are talking and you have all different ideas and I  think it would help me if we got one idea on the table at a  time,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
194,T,Now the one idea that we have on the table that I wish  we would explore before we hear all the new ideas is this  one here,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
194,T,Now I would like all of you to consider what Milin said here,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
195,T,Do you all see that,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
195,T,Get another piece of  paper and write this down,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
195,T,Maybe write in the middle so we  could build them both ways and see if theres a difference,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
195,T,You dont have to cross off what you did,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
195,T,Now what you  have here in this space is on the bottom redblueredblue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
195,T,And on the top you have blueredredblue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
196,T,See if you put this right,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,But hold on a minute,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Let everyone get this down,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,You  might want to separate them too,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Might be a good idea to do  it just the way Milin or Michelle wrote it,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,I only want to see  4 down there because were looking at Milins strategy,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Thats not what Milin did,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,You made a chart,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Milin didnt  do that,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Im interested in,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Milin  actually drew pictures or Michelle drew these pictures,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Right,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Did you draw this Michelle or Milin,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
197,T,You draw  pictures of what these towers are going to look like,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,And see  thats not really quite the same,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
197,T,Thats interesting,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
198,S,But thats what we did,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
198,S,Thats what she did,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
198,S,She did,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
199,S,So you could do it anyway but see theyre just put together,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
200,T,Now what I think Milin is asking us all to do is is to  imagine in front of us can you all see in front of you the  towers of 2 that are these colors,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,Can you all imagine that in  your mind,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,Can you see the first one,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,Red on the bottom,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,Blue on top,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,Do you see that in your mind in the middle of  the table there,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,Can you see it,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
200,T,The other one blue on the  bottom red on the top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
200,T,I see these 4 towers,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
200,T,Now Milin is  calling our attention to this first tower,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
200,T,Right,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
200,T,Red on the  bottom and blue on the top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
200,T,And what is he asking us to do  with it,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
202,T,Right put another blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,True
202,T,Now can you draw a picture of  what that tower will looks like of 3,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
202,T,This is a tower of 3,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
202,T,Hes putting another blue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
202,T,Now he chooses to put it on the  top or bottom Milin,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
202,T,Next question well ask of you,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
203,S,See you put a blue here or  you could put a red there and this one  you could put this way,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
203,S,You could put a red instead of the  blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
204,T,Okay Milin can you show us in the middle here what you  just did with that one tower,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
204,T,Thank you,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
205,S,See from this towers right,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
206,T,From from this one tower,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
207,S,See so I put the blue here the red here on top of it so its  like this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
207,S,And then I added one more,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
207,S,That would be red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
207,S,But  then I did like this blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
207,S,Then I put the red back on top of it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
207,S,Then I put a blue because theres only 2 colors and I all  ready,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
208,T,So what youre what youre telling me here if I could if I  could make my picture if I were doing what Milin asked me  to do where we had a blue and red what hes telling me to  do is hes saying from this tower Im going to put a blue on  the top,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,True
209,S,Or red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
210,T,Or from this tower Im going to put a red on the top,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,True
210,T,Is that what youre telling me to do,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
210,T,So from this  tower we get these two,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
210,T,Is that what,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
211,S,Yeah and for each one you keep on doing that and for 6 you  get 64,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
212,T,Does that make any sense,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
213,S,It followed a pattern to 5 why cant it  follow a pattern to 6,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
214,T,I guess what what Im confused about Jeff is you took this  one with blue and red and you only put a blue on the top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
214,T,And youve only done youve only made this one,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
214,T,Milin is  telling you could also make this one,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
214,T,That you couldve  put,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
215,S,But I made that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
216,T,Where is that,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
216,T,Red on the bottom blue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
217,S,Red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
218,T,From this one you couldve put two things on the top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
218,T,You  only put one,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
218,T,From this one you could,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
219,S,Okay I understand,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
220,T,Does that make sense what hes talking about,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
220,T,And hes  saying so from these 4,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
221,S,You could make 8,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
222,T,So tell me now convince Jeff why its going to be 8   why  its going to be double,Gang of Four_Grade 4.xlsx,False,False,False,False,True,False,False
223,S,Convinced,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
224,S,I all ready figured it out with this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
225,T,And whats different about the way you did it Michelle,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
226,S,I just I just I didnt do it the way Milin did it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
226,S,I just made  them out and I didnt find any that werent the same,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
227,T,Thats not what Milin did,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
227,T,He did something very different,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
227,T,How about you Steph,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
228,S,I found it like this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
228,S,I drew my lines,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
228,S,And then I went redred red blueblueblue blueredblue redblueblue blueblue red redredblue redbluered blueredred,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
229,T,Is yours different than the way Milin did it,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
230,S,Yes,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
231,S,Well yes,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
232,T,In what way,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
233,S,He built his towers up like this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
233,S,He went red blue red blue  red blue and so on,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
234,T,I didnt see him do that,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
235,S,Michelle did it like that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
236,T,Thats not what he did,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
236,T,He started with red and blue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
236,T,Right,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
236,T,And from this red,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
237,S,I put a red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
238,S,He put like,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
239,T,He put a red on top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
240,S,And a blue one thats like,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
241,T,You put a red on top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
241,T,And a blue on top,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,True
241,T,So weve got blue  red red red,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
241,T,And from the blue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
242,S,I did the same thing,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
243,T,A red on top,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
243,T,Thats how he got his redblue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
243,T,And then he  put a blue on top and got blueblue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
244,S,But thats like what hes like thats whats different from  mine,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
244,S,I just like took the things and went like I just took one  and went,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
245,S,And kept on going,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
246,S,Heres one redredred blueblueblue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
246,S,And then Id go like  redblueblue brb,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
247,T,So what Im hearing you say is that youre just you  believe this 8 but you say guessing,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
247,T,Why does  that sound like guessing,Gang of Four_Grade 4.xlsx,False,False,False,False,True,False,False
248,S,Because what if you could make more,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
249,S,Okay this is the 3 high right,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
249,S,And youre convinced you  could make 8,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
249,S,Im convinced I could make 8,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
250,T,Yeah but you havent hes proved to me from the 4 you  could only make 8,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
